idx_firms,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,acq_date_n,anio,mes,dia,index_righ,MpNombre,Depto,mpnombre_s,depto_std,join_ok,fecha_FIRM,mpnombre_1,fecha_UNGR,dif_dias_m,dif_dias_a,tipo_coinc,fire_date,orb_same,img_same,idx_same,slice_same,orb_post30,img_post30,idx_post30,slice_post,orb_pre30,img_pre30,idx_pre30,slice_pre3,dt_post_da,dt_pre_day,label,id,point_id,SR_B5_norm,SR_B6_norm,SR_B7_norm,NDVI_norm,EVI_norm,NBR_norm,NDWI_norm,VV,VH,angle,VVVH_ratio,VV_Difference_norm,VH_Difference_norm,VHVV_Difference_norm,l8_found,l8_file,l8_year,l8_bimonth_start_month,l8_bimonth_label,l8_selection_rule,s1_general_found,s1_general_file,s1_general_date,s1_general_scene_index,s1_difference_found,s1_difference_file,s1_difference_date,s1_difference_scene_index,s1_difference_selection_rule
3363.0,5.45548,-73.01413,353.18,0.39,0.36,2021-01-18,0616,N,VIIRS,n,2,279.8,6.19,N,0.0,2021-01-18,2021.0,1.0,18.0,551.0,Tota,Boyacá,TOTA,BOYACA,1.0,2021-01-18,TOTA,2021-01-18,0.0,0.0,exacta,2021-01-18,<NA>,<NA>,<NA>,<NA>,77,2021-02-17 00:00:00,15,7,77,2020-12-19 00:00:00,111,7,30,-30,1,,526,-0.9885804057121277,0.27645573019981384,0.9901152849197388,-0.6656237840652466,-0.9421705603599548,-1.5772734880447388,1.3902286291122437,1.2392374277114868,0.7676935791969299,1.162739872932434,2.051945924758911,-0.26614171266555786,1.0769295692443848,2.0272984504699707,True,L8_2021_mar_abr_normalizado.tif,2021,3,mar_abr,next_bimonth,True,S1_2021-01-24_3_prepost_indices_normalizado.tif,2021-01-24,3,True,S1_2021-01-24_3_prepost_indices_normalizado.tif,2021-01-24,3,closest_to_fire_date
3375.0,5.76389,-73.1752,352.02,0.56,0.51,2021-03-03,1745,N20,VIIRS,n,2,299.08,9.41,D,0.0,2021-03-03,2021.0,3.0,3.0,617.0,Sotaquirá,Boyacá,SOTAQUIRA,BOYACA,1.0,2021-03-03,SOTAQUIRA,2021-03-03,0.0,0.0,exacta,2021-03-03,<NA>,<NA>,<NA>,<NA>,150,2021-03-30 00:00:00,21,25,150,2021-01-29 00:00:00,9,25,27,-33,1,,527,0.5922890305519104,-0.013084422796964645,-0.07372326403856277,1.244958519935608,1.0346471071243286,1.0650172233581543,-0.08757229149341583,-0.03150847926735878,0.03016672283411026,0.9277809262275696,0.10790205746889114,-2.28314471244812,-1.541918158531189,1.2256073951721191,True,L8_2021_mar_abr_normalizado.tif,2021,3,mar_abr,current_bimonth,True,S1_2021-03-30_0_prepost_indices_normalizado.tif,2021-03-30,0,True,S1_2021-03-30_0_prepost_indices_normalizado.tif,2021-03-30,0,closest_to_fire_date
3376.0,5.76118,-73.17764,339.63,0.56,0.51,2021-03-03,1745,N20,VIIRS,n,2,299.5,9.13,D,0.0,2021-03-03,2021.0,3.0,3.0,617.0,Sotaquirá,Boyacá,SOTAQUIRA,BOYACA,1.0,2021-03-03,SOTAQUIRA,2021-03-03,0.0,0.0,exacta,2021-03-03,<NA>,<NA>,<NA>,<NA>,150,2021-03-30 00:00:00,21,25,150,2021-01-29 00:00:00,9,25,27,-33,1,,528,1.271807312965393,0.7793251276016235,0.5004119277000427,0.7015165090560913,1.147019386291504,0.7824158668518066,0.5566364526748657,-0.001759089413098991,0.20961517095565796,0.9196534752845764,-0.2633925974369049,0.4121052026748657,2.3010613918304443,2.6787362098693848,True,L8_2021_mar_abr_normalizado.tif,2021,3,mar_abr,current_bimonth,True,S1_2021-03-30_0_prepost_indices_normalizado.tif,2021-03-30,0,True,S1_2021-03-30_0_prepost_indices_normalizado.tif,2021-03-30,0,closest_to_fire_date
3379.0,5.72486,-73.22415,297.92,0.45,0.47,2021-01-27,0557,N20,VIIRS,n,2,279.78,1.14,N,0.0,2021-01-27,2021.0,1.0,27.0,617.0,Sotaquirá,Boyacá,SOTAQUIRA,BOYACA,1.0,2021-01-27,SOTAQUIRA,2021-01-31,-4.0,4.0,ventana_5dias,2021-01-27,<NA>,<NA>,<NA>,<NA>,150,2021-02-22 00:00:00,17,25,77,2020-12-19 00:00:00,111,7,26,-39,1,,529,0.4642998278141022,0.7813146114349365,1.3389620780944824,-1.1413222551345825,-0.476266086101532,0.1261546015739441,2.4062328338623047,1.951366901397705,0.5520368814468384,0.7712026834487915,4.757837772369385,-2.164365291595459,0.7331759929656982,3.6304843425750732,True,L8_2021_mar_abr_normalizado.tif,2021,3,mar_abr,next_bimonth,True,S1_2021-02-05_0_prepost_indices_normalizado.tif,2021-02-05,0,True,S1_2021-01-24_3_prepost_indices_normalizado.tif,2021-01-24,3,closest_to_fire_date
3381.0,5.76594,-73.17788,330.76,0.56,0.51,2021-03-03,1745,N20,VIIRS,n,2,291.21,6.86,D,0.0,2021-03-03,2021.0,3.0,3.0,617.0,Sotaquirá,Boyacá,SOTAQUIRA,BOYACA,1.0,2021-03-03,SOTAQUIRA,2021-03-03,0.0,0.0,exacta,2021-03-03,<NA>,<NA>,<NA>,<NA>,150,2021-03-30 00:00:00,21,25,150,2021-01-29 00:00:00,9,25,27,-33,1,,530,1.0567584037780762,1.4811387062072754,1.3990941047668457,0.13747242093086243,0.6942694187164307,0.08905761688947678,1.0459463596343994,1.193414330482483,1.5289841890335083,0.9213914275169373,-0.043016787618398666,-0.26717668771743774,-0.4025265574455261,0.3837447464466095,True,L8_2021_mar_abr_normalizado.tif,2021,3,mar_abr,current_bimonth,True,S1_2021-03-30_0_prepost_indices_normalizado.tif,2021-03-30,0,True,S1_2021-03-30_0_prepost_indices_normalizado.tif,2021-03-30,0,closest_to_fire_date
2776.0,5.47686,-73.52615,295.52,0.39,0.44,2021-04-20,0642,N20,VIIRS,n,2,279.76,1.13,N,2.0,2021-04-20,2021.0,4.0,20.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-04-20,SAMACA,2021-04-21,-1.0,1.0,ventana_5dias,2021-04-20,<NA>,<NA>,<NA>,<NA>,150,2021-05-17 00:00:00,37,25,150,2021-02-22 00:00:00,17,25,27,-57,1,,494,-0.6260952949523926,-0.6943913698196411,-0.3500823974609375,0.23226487636566162,-0.41117918491363525,0.6897380948066711,0.945294201374054,0.1437850296497345,0.18589800596237183,-0.28952738642692566,0.23731335997581482,0.5102002620697021,0.6320944428443909,0.7208356857299805,True,L8_2021_may_jun_normalizado.tif,2021,5,may_jun,next_bimonth,True,S1_2021-05-12_1_prepost_indices_normalizado.tif,2021-05-12,1,True,S1_2021-04-18_2_prepost_indices_normalizado.tif,2021-04-18,2,closest_to_fire_date
2785.0,5.47033,-73.54856,302.1,0.39,0.44,2021-04-20,0642,N20,VIIRS,n,2,276.64,1.01,N,2.0,2021-04-20,2021.0,4.0,20.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-04-20,SAMACA,2021-04-21,-1.0,1.0,ventana_5dias,2021-04-20,<NA>,<NA>,<NA>,<NA>,150,2021-05-17 00:00:00,37,25,150,2021-02-22 00:00:00,17,25,27,-57,1,,495,-0.8185312747955322,-0.374856561422348,0.39744648337364197,-0.8061701059341431,-0.819894552230835,-0.2994075119495392,2.4843926429748535,0.21679998934268951,0.16219347715377808,-0.3696432113647461,0.518843948841095,0.3228757679462433,-0.16444650292396545,0.031280677765607834,True,L8_2021_may_jun_normalizado.tif,2021,5,may_jun,next_bimonth,True,S1_2021-05-12_1_prepost_indices_normalizado.tif,2021-05-12,1,True,S1_2021-04-18_2_prepost_indices_normalizado.tif,2021-04-18,2,closest_to_fire_date
2786.0,5.47091,-73.55209,297.13,0.39,0.44,2021-04-20,0642,N20,VIIRS,n,2,276.64,0.87,N,2.0,2021-04-20,2021.0,4.0,20.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-04-20,SAMACA,2021-04-21,-1.0,1.0,ventana_5dias,2021-04-20,<NA>,<NA>,<NA>,<NA>,150,2021-05-17 00:00:00,37,25,150,2021-02-22 00:00:00,17,25,27,-57,1,,496,-0.4440612196922302,-0.3641442358493805,-0.00782539788633585,-1.154330849647522,-0.7333855032920837,0.3821711838245392,2.8315558433532715,0.33315011858940125,0.06829896569252014,-0.3804471492767334,1.1116960048675537,0.9361375570297241,1.0031280517578125,0.6878136396408081,True,L8_2021_may_jun_normalizado.tif,2021,5,may_jun,next_bimonth,True,S1_2021-05-12_1_prepost_indices_normalizado.tif,2021-05-12,1,True,S1_2021-04-18_2_prepost_indices_normalizado.tif,2021-04-18,2,closest_to_fire_date
2787.0,5.47366,-73.54379,303.99,0.39,0.44,2021-04-20,0642,N20,VIIRS,n,2,278.44,1.01,N,2.0,2021-04-20,2021.0,4.0,20.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-04-20,SAMACA,2021-04-21,-1.0,1.0,ventana_5dias,2021-04-20,<NA>,<NA>,<NA>,<NA>,150,2021-05-17 00:00:00,37,25,150,2021-02-22 00:00:00,17,25,27,-57,1,,497,-0.5433319807052612,0.21218141913414001,0.6198517680168152,-1.2601656913757324,-0.8645609617233276,-0.5804097652435303,2.6559760570526123,0.44951245188713074,0.45291587710380554,-0.3522772490978241,0.4748161733150482,-0.9770699739456177,-1.1146851778030396,0.3345398008823395,True,L8_2021_may_jun_normalizado.tif,2021,5,may_jun,next_bimonth,True,S1_2021-05-12_1_prepost_indices_normalizado.tif,2021-05-12,1,True,S1_2021-04-18_2_prepost_indices_normalizado.tif,2021-04-18,2,closest_to_fire_date
2800.0,5.46244,-73.51491,330.13,0.4,0.37,2021-04-24,1810,N20,VIIRS,n,2,303.98,3.24,D,0.0,2021-04-24,2021.0,4.0,24.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-04-24,SAMACA,2021-04-22,2.0,2.0,ventana_5dias,2021-04-24,<NA>,<NA>,<NA>,<NA>,77,2021-05-24 00:00:00,39,7,77,2021-03-25 00:00:00,19,7,30,-30,1,,501,-0.6722255945205688,-0.6184865236282349,-0.23805604875087738,0.4436414837837219,-0.46917960047721863,0.44997283816337585,0.48874080181121826,0.6346290111541748,0.521000862121582,-0.2548430562019348,0.8591570854187012,-0.3252893090248108,0.2002655416727066,1.1146174669265747,True,L8_2021_may_jun_normalizado.tif,2021,5,may_jun,next_bimonth,True,S1_2021-05-12_1_prepost_indices_normalizado.tif,2021-05-12,1,True,S1_2021-04-18_2_prepost_indices_normalizado.tif,2021-04-18,2,closest_to_fire_date
2801.0,5.47043,-73.55193,332.94,0.4,0.37,2021-04-24,1810,N20,VIIRS,l,2,306.2,4.18,D,2.0,2021-04-24,2021.0,4.0,24.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-04-24,SAMACA,2021-04-22,2.0,2.0,ventana_5dias,2021-04-24,<NA>,<NA>,<NA>,<NA>,77,2021-05-24 00:00:00,39,7,77,2021-03-25 00:00:00,19,7,30,-30,1,,502,-0.5379048585891724,-0.39536309242248535,-0.008649123832583427,-0.7691700458526611,-0.7062628865242004,0.2804822027683258,2.466825485229492,0.17694389820098877,0.08577823638916016,-0.3798145651817322,0.5948078036308289,1.0770587921142578,0.4775276184082031,-0.043856430798769,True,L8_2021_may_jun_normalizado.tif,2021,5,may_jun,next_bimonth,True,S1_2021-05-12_1_prepost_indices_normalizado.tif,2021-05-12,1,True,S1_2021-04-18_2_prepost_indices_normalizado.tif,2021-04-18,2,closest_to_fire_date
2802.0,5.47203,-73.54151,329.82,0.4,0.37,2021-04-24,1810,N20,VIIRS,l,2,303.47,3.12,D,2.0,2021-04-24,2021.0,4.0,24.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-04-24,SAMACA,2021-04-22,2.0,2.0,ventana_5dias,2021-04-24,<NA>,<NA>,<NA>,<NA>,77,2021-05-24 00:00:00,39,7,77,2021-03-25 00:00:00,19,7,30,-30,1,,503,-0.7714963555335999,-0.44341573119163513,-0.040774330496788025,-0.2696972191333771,-0.6766663789749146,-0.07869432121515274,1.7300692796707153,0.959079384803772,1.2208434343338013,-0.345704585313797,0.04087420180439949,-1.3774629831314087,-1.000614047050476,0.8801107406616211,True,L8_2021_may_jun_normalizado.tif,2021,5,may_jun,next_bimonth,True,S1_2021-05-12_1_prepost_indices_normalizado.tif,2021-05-12,1,True,S1_2021-04-18_2_prepost_indices_normalizado.tif,2021-04-18,2,closest_to_fire_date
2769.0,5.47287,-73.55034,295.64,0.4,0.44,2021-07-09,0642,N20,VIIRS,n,2,278.35,1.15,N,2.0,2021-09-07,2021.0,9.0,7.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-09-07,SAMACA,2021-09-05,2.0,2.0,ventana_5dias,2021-09-07,<NA>,<NA>,<NA>,<NA>,77,2021-10-03 00:00:00,82,6,77,2021-08-04 00:00:00,63,7,26,-34,1,,493,-0.7753406167030334,-0.11332160234451294,0.6291186213493347,-1.424030065536499,-1.0693947076797485,-0.6138255596160889,2.7593209743499756,0.502543568611145,0.6423699855804443,-0.37923383712768555,0.14815101027488708,0.3372960686683655,1.4043607711791992,1.7601622343063354,True,L8_2021_jul_ago_normalizado.tif,2021,7,jul_ago,current_bimonth,True,S1_2021-07-11_1_prepost_indices_normalizado.tif,2021-07-11,1,True,S1_2021-07-11_1_prepost_indices_normalizado.tif,2021-07-11,1,closest_to_fire_date
2788.0,5.47226,-73.54665,296.12,0.4,0.44,2021-07-09,0642,N20,VIIRS,n,2,279.45,1.74,N,2.0,2021-09-07,2021.0,9.0,7.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-09-07,SAMACA,2021-09-05,2.0,2.0,ventana_5dias,2021-09-07,<NA>,<NA>,<NA>,<NA>,77,2021-10-03 00:00:00,82,6,77,2021-08-04 00:00:00,63,7,26,-34,1,,498,-0.9199502468109131,-0.305379182100296,0.3006590008735657,-1.2381027936935425,-1.0813910961151123,-0.6428297758102417,2.5731284618377686,0.28948739171028137,-0.11422166228294373,-0.3674651086330414,1.4488478899002075,0.2966311573982239,0.5471252799034119,0.8497476577758789,True,L8_2021_jul_ago_normalizado.tif,2021,7,jul_ago,current_bimonth,True,S1_2021-07-11_1_prepost_indices_normalizado.tif,2021-07-11,1,True,S1_2021-07-11_1_prepost_indices_normalizado.tif,2021-07-11,1,closest_to_fire_date
2789.0,5.47558,-73.54163,299.55,0.4,0.44,2021-07-09,0642,N20,VIIRS,n,2,279.72,1.44,N,2.0,2021-09-07,2021.0,9.0,7.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-09-07,SAMACA,2021-09-05,2.0,2.0,ventana_5dias,2021-09-07,<NA>,<NA>,<NA>,<NA>,77,2021-10-03 00:00:00,82,6,77,2021-08-04 00:00:00,63,7,26,-34,1,,499,-0.4693877696990967,-0.5771673917770386,-0.3480231463909149,0.6827956438064575,-0.18099138140678406,0.7153586745262146,0.220515176653862,0.05400693044066429,-0.040734827518463135,-0.34923726320266724,0.5484992861747742,-0.44352251291275024,0.4398201107978821,1.5045758485794067,True,L8_2021_jul_ago_normalizado.tif,2021,7,jul_ago,current_bimonth,True,S1_2021-07-11_1_prepost_indices_normalizado.tif,2021-07-11,1,True,S1_2021-07-11_1_prepost_indices_normalizado.tif,2021-07-11,1,closest_to_fire_date
2790.0,5.47346,-73.55396,295.86,0.4,0.44,2021-07-09,0642,N20,VIIRS,n,2,278.62,1.15,N,2.0,2021-09-07,2021.0,9.0,7.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-09-07,SAMACA,2021-09-05,2.0,2.0,ventana_5dias,2021-09-07,<NA>,<NA>,<NA>,<NA>,77,2021-10-03 00:00:00,82,6,77,2021-08-04 00:00:00,63,7,26,-34,1,,500,-1.1158912181854248,-1.0775882005691528,-0.682866632938385,0.2953720986843109,-0.8584266304969788,0.5986749529838562,0.6704176068305969,1.4975733757019043,1.7597917318344116,-0.38983047008514404,0.2828071713447571,-0.2341557890176773,0.02548096515238285,0.8250032663345337,True,L8_2021_jul_ago_normalizado.tif,2021,7,jul_ago,current_bimonth,True,S1_2021-07-11_1_prepost_indices_normalizado.tif,2021-07-11,1,True,S1_2021-07-11_1_prepost_indices_normalizado.tif,2021-07-11,1,closest_to_fire_date
3185.0,5.44667,-73.588,295.78,0.55,0.42,2021-06-09,0604,N20,VIIRS,n,2,277.42,1.51,N,0.0,2021-09-06,2021.0,9.0,6.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-09-06,SAMACA,2021-09-05,1.0,1.0,ventana_5dias,2021-09-06,<NA>,<NA>,<NA>,<NA>,77,2021-10-03 00:00:00,82,6,77,2021-08-04 00:00:00,63,7,27,-33,1,,516,-0.9529650807380676,-0.6778637170791626,-0.07681217789649963,-0.36103373765945435,-0.8838297724723816,-0.04136303812265396,1.49233877658844,2.186445474624634,2.2041916847229004,-0.48097172379493713,1.2220875024795532,0.2119370549917221,0.8024320602416992,1.22213876247406,True,L8_2021_jul_ago_normalizado.tif,2021,7,jul_ago,next_bimonth,True,S1_2021-06-17_2_prepost_indices_normalizado.tif,2021-06-17,2,True,S1_2021-06-05_0_prepost_indices_normalizado.tif,2021-06-05,0,closest_to_fire_date
3216.0,5.46548,-73.55579,304.37,0.4,0.44,2021-07-09,0642,N20,VIIRS,n,2,280.32,1.57,N,2.0,2021-09-07,2021.0,9.0,7.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-09-07,SAMACA,2021-09-05,2.0,2.0,ventana_5dias,2021-09-07,<NA>,<NA>,<NA>,<NA>,77,2021-10-03 00:00:00,82,6,77,2021-08-04 00:00:00,63,7,26,-34,1,,519,-0.5661710500717163,-0.15387560427188873,0.41062599420547485,-1.6344412565231323,-1.020815372467041,-0.14516688883304596,3.5581281185150146,2.0709242820739746,2.6672096252441406,-0.39864373207092285,-0.31690505146980286,0.12562967836856842,0.2637568712234497,0.7135884761810303,True,L8_2021_jul_ago_normalizado.tif,2021,7,jul_ago,current_bimonth,True,S1_2021-07-11_1_prepost_indices_normalizado.tif,2021-07-11,1,True,S1_2021-07-11_1_prepost_indices_normalizado.tif,2021-07-11,1,closest_to_fire_date
2856.0,5.47067,-73.53268,299.54,0.41,0.37,2021-09-09,0630,N,VIIRS,n,2,280.84,1.2,N,0.0,2021-09-09,2021.0,9.0,9.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-09-09,SAMACA,2021-09-05,4.0,4.0,ventana_5dias,2021-09-09,77,2021-09-09 00:00:00,75,7,150,2021-10-08 00:00:00,84,25,150,2021-08-09 00:00:00,65,25,29,-31,1,,505,0.5649272203445435,-0.06021885946393013,-0.030477752909064293,0.9700518846511841,0.790533721446991,1.0990402698516846,0.08889086544513702,0.12710566818714142,-0.0015229466371238232,-0.31902629137039185,0.6685884594917297,0.7225102782249451,0.28242164850234985,0.11007049679756165,True,L8_2021_sep_oct_normalizado.tif,2021,9,sep_oct,current_bimonth,True,S1_2021-09-21_3_prepost_indices_normalizado.tif,2021-09-21,3,True,S1_2021-09-09_1_prepost_indices_normalizado.tif,2021-09-09,1,closest_to_fire_date
2906.0,5.47687,-73.52755,295.52,0.41,0.37,2021-09-09,0630,N,VIIRS,n,2,280.84,1.37,N,2.0,2021-09-09,2021.0,9.0,9.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-09-09,SAMACA,2021-09-05,4.0,4.0,ventana_5dias,2021-09-09,77,2021-09-09 00:00:00,75,7,150,2021-10-08 00:00:00,84,25,150,2021-08-09 00:00:00,65,25,29,-31,1,,506,-0.31923794746398926,-0.09572268277406693,0.32578253746032715,-0.19245941936969757,-0.5047053694725037,0.08847632259130478,1.2393304109573364,-0.1669963002204895,-0.06065827235579491,-0.29806235432624817,-0.06804654747247696,0.554607629776001,0.45157527923583984,0.47371670603752136,True,L8_2021_sep_oct_normalizado.tif,2021,9,sep_oct,current_bimonth,True,S1_2021-09-21_3_prepost_indices_normalizado.tif,2021-09-21,3,True,S1_2021-09-09_1_prepost_indices_normalizado.tif,2021-09-09,1,closest_to_fire_date
2960.0,5.46729,-73.53339,300.21,0.41,0.37,2021-09-09,0630,N,VIIRS,n,2,281.03,1.01,N,0.0,2021-09-09,2021.0,9.0,9.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-09-09,SAMACA,2021-09-05,4.0,4.0,ventana_5dias,2021-09-09,77,2021-09-09 00:00:00,75,7,150,2021-10-08 00:00:00,84,25,150,2021-08-09 00:00:00,65,25,29,-31,1,,508,-0.24868564307689667,-0.3359859883785248,-0.10461287945508957,0.058871783316135406,-0.07419897615909576,0.439294695854187,0.5754793882369995,-0.0847301334142685,0.36695390939712524,-0.3233945965766907,-0.9184438586235046,-0.05264639854431152,0.8113280534744263,1.5087518692016602,True,L8_2021_sep_oct_normalizado.tif,2021,9,sep_oct,current_bimonth,True,S1_2021-09-21_3_prepost_indices_normalizado.tif,2021-09-21,3,True,S1_2021-09-09_1_prepost_indices_normalizado.tif,2021-09-09,1,closest_to_fire_date
3079.0,5.47231,-73.55019,301.86,0.51,0.49,2021-08-31,0648,N20,VIIRS,n,2,276.49,1.89,N,2.0,2021-08-31,2021.0,8.0,31.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-08-31,SAMACA,2021-09-05,-5.0,5.0,ventana_5dias,2021-08-31,<NA>,<NA>,<NA>,<NA>,150,2021-09-26 00:00:00,81,25,150,2021-07-28 00:00:00,61,25,26,-34,1,,509,-0.6942732334136963,-0.10245619714260101,0.4172157943248749,-0.8249067664146423,-0.8133978843688965,-0.4723932147026062,2.099329710006714,0.9032588601112366,0.02458946406841278,-0.37723463773727417,2.9465787410736084,-1.242047667503357,0.7050981521606445,2.6346352100372314,True,L8_2021_sep_oct_normalizado.tif,2021,9,sep_oct,next_bimonth,True,S1_2021-09-09_1_prepost_indices_normalizado.tif,2021-09-09,1,True,S1_2021-08-28_4_prepost_indices_normalizado.tif,2021-08-28,4,closest_to_fire_date
3208.0,5.4642,-73.55692,300.71,0.51,0.49,2021-08-31,0648,N20,VIIRS,n,2,277.76,1.94,N,2.0,2021-08-31,2021.0,8.0,31.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-08-31,SAMACA,2021-09-05,-5.0,5.0,ventana_5dias,2021-08-31,<NA>,<NA>,<NA>,<NA>,150,2021-09-26 00:00:00,81,25,150,2021-07-28 00:00:00,61,25,26,-34,1,,518,-1.1794334650039673,-0.8296732902526855,-0.2250824272632599,-1.371201515197754,-1.2351839542388916,-0.35079556703567505,2.785554885864258,1.460505485534668,1.4170645475387573,-0.4008580446243286,1.051614761352539,2.3150877952575684,3.694333791732788,2.2372703552246094,True,L8_2021_sep_oct_normalizado.tif,2021,9,sep_oct,next_bimonth,True,S1_2021-09-09_1_prepost_indices_normalizado.tif,2021-09-09,1,True,S1_2021-08-28_4_prepost_indices_normalizado.tif,2021-08-28,4,closest_to_fire_date
3361.0,5.45562,-73.56976,296.92,0.41,0.37,2021-09-09,0630,N,VIIRS,n,2,276.65,1.11,N,0.0,2021-09-09,2021.0,9.0,9.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-09-09,SAMACA,2021-09-05,4.0,4.0,ventana_5dias,2021-09-09,77,2021-09-09 00:00:00,75,7,150,2021-10-08 00:00:00,84,25,150,2021-08-09 00:00:00,65,25,29,-31,1,,525,-0.27084627747535706,0.1476011425256729,0.3752059042453766,0.0025597435887902975,-0.3130171298980713,-0.07342328876256943,0.8535446524620056,1.066813588142395,0.7215582132339478,-0.4389607608318329,1.6495448350906372,0.5506705641746521,0.7212154865264893,0.7775793075561523,True,L8_2021_sep_oct_normalizado.tif,2021,9,sep_oct,current_bimonth,True,S1_2021-09-21_3_prepost_indices_normalizado.tif,2021-09-21,3,True,S1_2021-09-09_1_prepost_indices_normalizado.tif,2021-09-09,1,closest_to_fire_date
2840.0,5.47172,-73.55233,330.32,0.4,0.37,2021-10-09,1811,N,VIIRS,l,2,304.12,5.69,D,2.0,2021-09-10,2021.0,9.0,10.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-09-10,SAMACA,2021-09-05,5.0,5.0,ventana_5dias,2021-09-10,<NA>,<NA>,<NA>,<NA>,150,2021-10-08 00:00:00,84,25,150,2021-08-09 00:00:00,65,25,28,-32,1,,504,-0.9659675359725952,-0.45045530796051025,0.19398681819438934,-1.0252701044082642,-1.0392106771469116,-0.5216837525367737,2.234557867050171,0.8855249881744385,0.9070817828178406,-0.3821616470813751,0.6249985694885254,-0.6164224147796631,-0.5209730863571167,0.6173439025878906,True,L8_2021_nov_dic_normalizado.tif,2021,11,nov_dic,next_bimonth,True,S1_2021-10-15_2_prepost_indices_normalizado.tif,2021-10-15,2,True,S1_2021-10-15_2_prepost_indices_normalizado.tif,2021-10-15,2,closest_to_fire_date
2948.0,5.47333,-73.54189,328.58,0.4,0.37,2021-10-09,1811,N,VIIRS,l,2,301.38,3.23,D,2.0,2021-09-10,2021.0,9.0,10.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2021-09-10,SAMACA,2021-09-05,5.0,5.0,ventana_5dias,2021-09-10,<NA>,<NA>,<NA>,<NA>,150,2021-10-08 00:00:00,84,25,150,2021-08-09 00:00:00,65,25,28,-32,1,,507,-1.293176531791687,0.011401085183024406,4.5004119873046875,-1.8883326053619385,-1.4168027639389038,-2.1862540245056152,3.276315689086914,0.7333697080612183,0.7289409637451172,-0.3473324775695801,0.6230916380882263,0.45551416277885437,0.20436076819896698,0.30254068970680237,True,L8_2021_nov_dic_normalizado.tif,2021,11,nov_dic,next_bimonth,True,S1_2021-10-15_2_prepost_indices_normalizado.tif,2021-10-15,2,True,S1_2021-10-15_2_prepost_indices_normalizado.tif,2021-10-15,2,closest_to_fire_date
,,,,,,2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,327.0,1288,0.6954038143157959,0.1399495005607605,0.2635914385318756,0.4347987771034241,0.5360702872276306,0.9736624956130981,0.8519287705421448,1.1441895961761475,1.135497808456421,-0.1226840689778328,0.8195098638534546,0.48337796330451965,0.06644779443740845,0.12008754909038544,True,L8_2017_may_jun_normalizado.tif,2017,5,may_jun,next_bimonth,True,S1_2017-04-27_3_prepost_indices_normalizado.tif,2017-04-27,3,True,S1_2017-04-15_2_prepost_indices_normalizado.tif,2017-04-15,2,closest_to_fire_date
,,,,,,2017-04-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,510.0,1471,-0.3728305697441101,0.5050883889198303,0.9600493907928467,-1.791582703590393,-1.1365939378738403,-0.620220422744751,3.020571231842041,1.5584489107131958,0.5425277948379517,-0.17496438324451447,3.5950980186462402,-3.560218334197998,-1.9600880146026611,2.096418619155884,True,L8_2017_may_jun_normalizado.tif,2017,5,may_jun,next_bimonth,True,S1_2017-04-27_3_prepost_indices_normalizado.tif,2017-04-27,3,True,S1_2017-04-15_2_prepost_indices_normalizado.tif,2017-04-15,2,closest_to_fire_date
