idx_firms;latitude;longitude;brightness;scan;track;acq_date;acq_time;satellite;instrument;confidence;version;bright_t31;frp;daynight;type;acq_date_n;anio;mes;dia;index_righ;MpNombre;Depto;mpnombre_s;depto_std;join_ok;fecha_FIRM;mpnombre_1;fecha_UNGR;dif_dias_m;dif_dias_a;tipo_coinc;fire_date;orb_same;img_same;idx_same;slice_same;orb_post30;img_post30;idx_post30;slice_post;orb_pre30;img_pre30;idx_pre30;slice_pre3;dt_post_da;dt_pre_day;label;id;point_id;SR_B5_norm;SR_B6_norm;SR_B7_norm;NDVI_norm;EVI_norm;NBR_norm;NDWI_norm;VV;VH;angle;VVVH_ratio;VV_Difference;VH_Difference;VHVV_Difference;l8_found;l8_file;l8_year;l8_bimonth_start_month;l8_bimonth_label;l8_selection_rule;s1_found;s1_file;s1_date;s1_scene_index
1846;5.47668;-73.52634;296.3;0.4;0.37;1/08/2019;616;N20;VIIRS;n;2;280.26;1.04;N;2;8/01/2019;2019;1;8;539;Samacá;Boyacá;SAMACA;BOYACA;1;8/01/2019;SAMACA;3/01/2019;5;5;ventana_5dias;8/01/2019;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;77;6/12/2018 0:00;54;7;20;-33;1;;341;-0.895867467;-0.511668921;0.007413423;-0.851075053;-0.955873728;-0.233884931;1.941371202;-0.044291742;0.106345341;-0.121173307;-0.126499787;0.69258076;1.080980062;1.029090166;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-08-03_0_prepost_indices_normalizado.tif;3/08/2019;0
1850;5.46982;-73.54854;315.74;0.4;0.37;1/08/2019;616;N20;VIIRS;n;2;278.89;1.97;N;2;8/01/2019;2019;1;8;539;Samacá;Boyacá;SAMACA;BOYACA;1;8/01/2019;SAMACA;3/01/2019;5;5;ventana_5dias;8/01/2019;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;77;6/12/2018 0:00;54;7;20;-33;1;;345;-0.032506108;0.415716618;0.790774226;-0.232944191;-0.192376807;-0.058045559;1.443274021;0.301578254;0.198272601;-0.187408283;0.682272732;1.210835457;0.979770184;0.374546409;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-08-03_0_prepost_indices_normalizado.tif;3/08/2019;0
1902;5.45581;-73.56912;296.43;0.4;0.37;1/08/2019;616;N20;VIIRS;n;2;279.09;0.67;N;0;8/01/2019;2019;1;8;539;Samacá;Boyacá;SAMACA;BOYACA;1;8/01/2019;SAMACA;3/01/2019;5;5;ventana_5dias;8/01/2019;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;77;6/12/2018 0:00;54;7;20;-33;1;;362;-0.154163554;0.093733191;0.346787453;0.339327008;-0.065964028;0.152596563;0.714331508;1.030109882;0.579269826;-0.264779449;1.904326916;1.345268965;1.580469728;0.901711941;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-08-03_0_prepost_indices_normalizado.tif;3/08/2019;0
1907;5.45861;-73.56496;295.57;0.4;0.37;1/08/2019;616;N20;VIIRS;n;2;279.33;0.67;N;0;8/01/2019;2019;1;8;539;Samacá;Boyacá;SAMACA;BOYACA;1;8/01/2019;SAMACA;3/01/2019;5;5;ventana_5dias;8/01/2019;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;77;6/12/2018 0:00;54;7;20;-33;1;;364;-1.156594396;-0.927002966;-0.475288391;-0.658854961;-1.079250813;-0.005857515;1.848748088;1.938756466;1.507855892;-0.248915032;2.263287306;1.412447691;0.894863307;0.069296986;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-08-03_0_prepost_indices_normalizado.tif;3/08/2019;0
1916;5.46421;-73.55663;299.47;0.4;0.37;1/08/2019;616;N20;VIIRS;n;2;279.03;1.01;N;2;8/01/2019;2019;1;8;539;Samacá;Boyacá;SAMACA;BOYACA;1;8/01/2019;SAMACA;3/01/2019;5;5;ventana_5dias;8/01/2019;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;77;6/12/2018 0:00;54;7;20;-33;1;;367;-1.358301759;-0.94230634;-0.129736409;-1.887609005;-1.43578434;-0.762341201;3.384298801;2.251161575;2.518008232;-0.216742471;0.611118376;0.170621589;0.017141161;0.392382354;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-08-03_0_prepost_indices_normalizado.tif;3/08/2019;0
1917;5.4647;-73.55763;299.89;0.4;0.37;16/07/2019;616;N20;VIIRS;n;2;278.34;0.75;N;2;16/07/2019;2019;7;16;539;Samacá;Boyacá;SAMACA;BOYACA;1;16/07/2019;SAMACA;17/07/2019;-1;1;ventana_5dias;16/07/2019;<NA>;<NA>;<NA>;<NA>;77;15/08/2019 0:00;48;7;77;16/06/2019 0:00;39;7;30;-30;1;;368;-0.894736826;-0.052567221;0.783772707;-1.839384437;-1.269986868;-0.959475756;3.117016315;1.903868318;2.555077076;-0.21764268;-0.533473849;-1.450131655;-0.341597795;1.688708186;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-07-22_1_prepost_indices_normalizado.tif;22/07/2019;1
1929;5.44636;-73.58806;296.5;0.4;0.37;1/08/2019;616;N20;VIIRS;n;2;279.55;0.83;N;0;8/01/2019;2019;1;8;539;Samacá;Boyacá;SAMACA;BOYACA;1;8/01/2019;SAMACA;3/01/2019;5;5;ventana_5dias;8/01/2019;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;77;6/12/2018 0:00;54;7;20;-33;1;;372;-1.094182849;-0.686433673;-0.045304824;-1.13846314;-1.15112114;-0.4137384;2.315448999;2.646530151;2.93888402;-0.336552709;0.724051893;1.81003046;1.079679251;-0.141077548;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-08-03_0_prepost_indices_normalizado.tif;3/08/2019;0
1941;5.45082;-73.57263;301.62;0.4;0.37;1/08/2019;616;N20;VIIRS;n;2;278.83;1.42;N;2;8/01/2019;2019;1;8;539;Samacá;Boyacá;SAMACA;BOYACA;1;8/01/2019;SAMACA;3/01/2019;5;5;ventana_5dias;8/01/2019;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;77;6/12/2018 0:00;54;7;20;-33;1;;377;-1.282322288;0.105975948;5.887150288;-1.757178783;-1.374976277;-2.248577356;3.179278135;1.500019431;0.870967686;-0.280374795;2.574468613;0.658777475;-0.152646735;-0.306915909;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-08-03_0_prepost_indices_normalizado.tif;3/08/2019;0
1968;5.46757;-73.55617;302.41;0.4;0.37;1/08/2019;616;N20;VIIRS;n;2;279.59;1.33;N;2;8/01/2019;2019;1;8;539;Samacá;Boyacá;SAMACA;BOYACA;1;8/01/2019;SAMACA;3/01/2019;5;5;ventana_5dias;8/01/2019;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;77;6/12/2018 0:00;54;7;20;-33;1;;382;-0.976369441;-0.386793256;0.525947332;-1.465284467;-1.177080035;-0.659916401;2.640178442;1.672305822;1.903155088;-0.212961316;0.442307472;1.304638386;1.54175055;0.90116483;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-08-03_0_prepost_indices_normalizado.tif;3/08/2019;0
1970;5.46806;-73.55715;301.6;0.4;0.37;16/07/2019;616;N20;VIIRS;n;2;279.31;0.75;N;2;16/07/2019;2019;7;16;539;Samacá;Boyacá;SAMACA;BOYACA;1;16/07/2019;SAMACA;17/07/2019;-1;1;ventana_5dias;16/07/2019;<NA>;<NA>;<NA>;<NA>;77;15/08/2019 0:00;48;7;77;16/06/2019 0:00;39;7;30;-30;1;;383;-0.875402749;-0.610987902;-0.046952274;-0.687976122;-0.904879868;-0.000425614;2.003235102;0.914563119;1.092132807;-0.213849455;0.237156406;-0.192572728;0.341296673;1.132588625;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-07-22_1_prepost_indices_normalizado.tif;22/07/2019;1
1993;5.46596;-73.55546;295.54;0.63;0.54;22/07/2019;654;N;VIIRS;n;2;278.23;1.85;N;2;22/07/2019;2019;7;22;539;Samacá;Boyacá;SAMACA;BOYACA;1;22/07/2019;SAMACA;17/07/2019;5;5;ventana_5dias;22/07/2019;77;22/07/2019 0:00;43;7;150;20/08/2019 0:00;50;25;77;16/06/2019 0:00;39;7;29;-36;1;;391;-0.377805442;0.142398059;0.450164735;-0.290652364;-0.474331558;-0.226029634;1.116406441;2.910483122;3.712432623;-0.21216546;-0.466445118;-0.561230838;-0.161696315;0.959009826;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-08-03_0_prepost_indices_normalizado.tif;3/08/2019;0
2003;5.46676;-73.5573;297.9;0.49;0.49;17/07/2019;648;N;VIIRS;n;2;278.3;2.5;N;2;17/07/2019;2019;7;17;539;Samacá;Boyacá;SAMACA;BOYACA;1;17/07/2019;SAMACA;17/07/2019;0;0;exacta;17/07/2019;<NA>;<NA>;<NA>;<NA>;77;15/08/2019 0:00;48;7;77;16/06/2019 0:00;39;7;29;-31;1;;396;-1.307874799;-0.938021362;-0.21334438;-1.47797811;-1.334232569;-0.546478808;2.87694931;1.919320583;1.966673255;-0.214677244;1.025406718;-2.66155529;-0.876508951;2.361082077;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-07-22_1_prepost_indices_normalizado.tif;22/07/2019;1
2005;5.46697;-73.5563;299.77;0.52;0.67;1/08/2019;707;N;VIIRS;n;2;278.53;1.78;N;2;8/01/2019;2019;1;8;539;Samacá;Boyacá;SAMACA;BOYACA;1;8/01/2019;SAMACA;3/01/2019;5;5;ventana_5dias;8/01/2019;<NA>;<NA>;<NA>;<NA>;150;28/01/2019 0:00;3;25;77;6/12/2018 0:00;54;7;20;-33;1;;397;-0.976934731;-0.352666616;0.710667253;-1.771844506;-1.281315088;-0.749407351;3.254251242;2.179592609;2.312667608;-0.214185253;0.922599852;1.841700435;1.669410229;0.481373489;True;L8_2019_sep_oct_normalizado.tif;2019;9;sep_oct;next_bimonth;True;S1_2019-08-03_0_prepost_indices_normalizado.tif;3/08/2019;0
2560;5.43329;-73.60889;296.21;0.38;0.36;13/01/2020;623;N20;VIIRS;n;2;278.63;0.52;N;0;13/01/2020;2020;1;13;550;Ráquira;Boyacá;RAQUIRA;BOYACA;1;13/01/2020;RAQUIRA;17/01/2020;-4;4;ventana_5dias;13/01/2020;<NA>;<NA>;<NA>;<NA>;77;11/02/2020 0:00;10;7;77;13/12/2019 0:00;85;7;29;-31;1;;476;-0.858669162;-0.359247148;0.349258631;-0.780278146;-0.90354985;-0.358191073;1.952608109;1.223685741;1.022948861;-0.406797439;1.348953366;1.067672133;0.845674276;0.37521106;True;L8_2020_ene_feb_normalizado.tif;2020;1;ene_feb;current_bimonth;True;S1_2020-01-18_2_prepost_indices_normalizado.tif;18/01/2020;2
2640;5.77215;-72.9912;328.11;0.35;0.56;7/01/2020;1739;N20;VIIRS;n;2;300.31;1.23;D;0;1/07/2020;2020;7;1;607;Tibasosa;Boyacá;TIBASOSA;BOYACA;1;1/07/2020;TIBASOSA;6/07/2020;-5;5;ventana_5dias;1/07/2020;<NA>;<NA>;<NA>;<NA>;77;28/07/2020 0:00;66;7;77;29/05/2020 0:00;45;7;27;-33;1;;486;0.233082622;0.302165508;0.476935714;0.252461374;0.302337885;0.449779987;0.709379911;0.23584424;0.167230591;1.429643393;0.563439667;-0.337888837;-2.564677477;-1.945851684;True;L8_2020_ene_feb_normalizado.tif;2020;1;ene_feb;current_bimonth;True;S1_2020-01-18_2_prepost_indices_normalizado.tif;18/01/2020;2
2129;5.6063;-73.0485;325.5;1.7;1.3;2/03/2020;1805;Aqua;MODIS;47;6.03;306.5;32.1;D;0;3/02/2020;2020;2;3;564;Pesca;Boyacá;PESCA;BOYACA;1;3/02/2020;PESCA;3/02/2020;0;0;exacta;3/02/2020;<NA>;<NA>;<NA>;<NA>;150;28/02/2020 0:00;16;25;150;30/12/2019 0:00;91;25;25;-35;1;;412;0.858669281;2.235289812;2.277182817;-0.325735748;0.220108688;-0.543968439;1.33190167;-0.619875491;-0.608325958;1.133238792;-0.028889835;2.106615067;1.954817414;0.521576345;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;current_bimonth;True;S1_2020-03-06_0_prepost_indices_normalizado.tif;6/03/2020;0
2252;5.47383;-73.55435;296.79;0.41;0.37;3/02/2020;629;N20;VIIRS;n;2;276.83;0.59;N;2;2/03/2020;2020;3;2;539;Samacá;Boyacá;SAMACA;BOYACA;1;2/03/2020;SAMACA;5/03/2020;-3;3;ventana_5dias;2/03/2020;<NA>;<NA>;<NA>;<NA>;77;30/03/2020 0:00;25;7;77;30/01/2020 0:00;8;7;28;-32;1;;432;-0.719260514;-0.317774922;0.253294885;-0.629425168;-0.758936286;-0.2078439;1.77357769;1.477684736;1.347183347;-0.386517882;1.283115268;1.595503926;0.803121328;-0.224143282;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;next_bimonth;True;S1_2020-02-11_0_prepost_indices_normalizado.tif;11/02/2020;0
2253;5.46988;-73.55133;299.62;0.41;0.37;3/02/2020;629;N20;VIIRS;n;2;276.44;0.59;N;2;2/03/2020;2020;3;2;539;Samacá;Boyacá;SAMACA;BOYACA;1;2/03/2020;SAMACA;5/03/2020;-3;3;ventana_5dias;2/03/2020;<NA>;<NA>;<NA>;<NA>;77;30/03/2020 0:00;25;7;77;30/01/2020 0:00;8;7;28;-32;1;;433;-0.474249542;-0.281199902;0.11223229;-0.064008936;-0.465167791;0.19458425;1.113186836;-0.244308472;-0.177276179;-0.378757477;-0.001931748;0.255743295;0.834939897;1.212460518;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;next_bimonth;True;S1_2020-02-11_0_prepost_indices_normalizado.tif;11/02/2020;0
2254;5.47266;-73.547;295.39;0.41;0.37;3/02/2020;629;N20;VIIRS;n;2;276.52;0.61;N;2;2/03/2020;2020;3;2;539;Samacá;Boyacá;SAMACA;BOYACA;1;2/03/2020;SAMACA;5/03/2020;-3;3;ventana_5dias;2/03/2020;<NA>;<NA>;<NA>;<NA>;77;30/03/2020 0:00;25;7;77;30/01/2020 0:00;8;7;28;-32;1;;434;-0.339589536;0.153722525;0.519563496;-0.487140894;-0.491085261;-0.199311092;1.601641297;0.017227979;-0.254390657;-0.363831609;0.986468136;0.59696269;-0.603797495;-0.743786335;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;next_bimonth;True;S1_2020-02-11_0_prepost_indices_normalizado.tif;11/02/2020;0
2255;5.47975;-73.52619;306.32;0.41;0.37;3/02/2020;629;N20;VIIRS;n;2;280.85;1.35;N;2;2/03/2020;2020;3;2;539;Samacá;Boyacá;SAMACA;BOYACA;1;2/03/2020;SAMACA;5/03/2020;-3;3;ventana_5dias;2/03/2020;<NA>;<NA>;<NA>;<NA>;77;30/03/2020 0:00;25;7;77;30/01/2020 0:00;8;7;28;-32;1;;435;-0.988580406;-0.797536254;-0.29406926;-0.550698698;-0.942800641;0.146166071;1.19045186;0.176950693;0.250146985;-0.288733691;0.172401577;1.073803902;1.12838304;0.683070779;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;next_bimonth;True;S1_2020-02-11_0_prepost_indices_normalizado.tif;11/02/2020;0
2256;5.47542;-73.54259;298.14;0.41;0.37;3/02/2020;629;N20;VIIRS;n;2;277.68;0.61;N;0;2/03/2020;2020;3;2;539;Samacá;Boyacá;SAMACA;BOYACA;1;2/03/2020;SAMACA;5/03/2020;-3;3;ventana_5dias;2/03/2020;<NA>;<NA>;<NA>;<NA>;77;30/03/2020 0:00;25;7;77;30/01/2020 0:00;8;7;28;-32;1;;436;-0.125558197;0.128471971;0.322281659;0.08278425;-0.135019973;0.136262268;0.898704827;0.245400324;0.212911993;-0.348393857;0.474911541;0.681908727;0.215681627;0.078343615;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;next_bimonth;True;S1_2020-02-11_0_prepost_indices_normalizado.tif;11/02/2020;0
2257;5.47325;-73.5507;300.74;0.41;0.37;3/02/2020;629;N20;VIIRS;n;2;276.55;0.59;N;2;2/03/2020;2020;3;2;539;Samacá;Boyacá;SAMACA;BOYACA;1;2/03/2020;SAMACA;5/03/2020;-3;3;ventana_5dias;2/03/2020;<NA>;<NA>;<NA>;<NA>;77;30/03/2020 0:00;25;7;77;30/01/2020 0:00;8;7;28;-32;1;;437;-0.919610977;-0.798148394;-0.294892997;0.115074374;-0.731021941;0.321511358;0.511835873;0.831768751;0.654955924;-0.375765771;1.110539198;0.695164382;-0.302431494;-0.51148051;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;next_bimonth;True;S1_2020-02-11_0_prepost_indices_normalizado.tif;11/02/2020;0
2261;5.47104;-73.55325;305.42;0.38;0.36;1/03/2020;623;N20;VIIRS;n;2;280.04;0.98;N;2;3/01/2020;2020;1;3;539;Samacá;Boyacá;SAMACA;BOYACA;1;3/01/2020;SAMACA;6/01/2020;-3;3;ventana_5dias;3/01/2020;<NA>;<NA>;<NA>;<NA>;77;30/01/2020 0:00;8;7;77;1/12/2019 0:00;81;7;27;-33;1;;438;-0.859234452;-0.230545551;1.049011588;-0.925312817;-0.899186909;-0.689525604;2.237232208;1.351365685;1.323498249;-0.386544853;0.962321103;2.30466485;2.526629925;0.950094104;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;current_bimonth;True;S1_2020-03-06_0_prepost_indices_normalizado.tif;6/03/2020;0
2262;5.47269;-73.54242;302.64;0.38;0.36;1/03/2020;623;N20;VIIRS;n;2;280.62;0.84;N;2;3/01/2020;2020;1;3;539;Samacá;Boyacá;SAMACA;BOYACA;1;3/01/2020;SAMACA;6/01/2020;-3;3;ventana_5dias;3/01/2020;<NA>;<NA>;<NA>;<NA>;77;30/01/2020 0:00;8;7;77;1/12/2019 0:00;81;7;27;-33;1;;439;-0.798971057;-0.083020866;1.352141619;-1.594638586;-1.135598183;-0.714220643;3.062733173;0.435604483;0.625836194;-0.351227969;-0.011609307;5.035783291;0.697560966;-3.939617634;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;current_bimonth;True;S1_2020-03-06_0_prepost_indices_normalizado.tif;6/03/2020;0
2285;5.47324;-73.54586;297.03;0.38;0.36;1/03/2020;623;N20;VIIRS;n;2;279.5;1.12;N;2;3/01/2020;2020;1;3;539;Samacá;Boyacá;SAMACA;BOYACA;1;3/01/2020;SAMACA;6/01/2020;-3;3;ventana_5dias;3/01/2020;<NA>;<NA>;<NA>;<NA>;77;30/01/2020 0:00;8;7;77;1/12/2019 0:00;81;7;27;-33;1;;440;-0.415682077;-0.378070235;-0.037891287;0.202860251;-0.274408221;0.3608163;0.575698793;0.129016221;0.278260589;-0.362571448;-0.044680391;1.312764764;0.774925172;0.040224731;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;current_bimonth;True;S1_2020-03-06_0_prepost_indices_normalizado.tif;6/03/2020;0
2286;5.47378;-73.54929;303.85;0.38;0.36;1/03/2020;623;N20;VIIRS;n;2;279.45;1.12;N;2;3/01/2020;2020;1;3;539;Samacá;Boyacá;SAMACA;BOYACA;1;3/01/2020;SAMACA;6/01/2020;-3;3;ventana_5dias;3/01/2020;<NA>;<NA>;<NA>;<NA>;77;30/01/2020 0:00;8;7;77;1/12/2019 0:00;81;7;27;-33;1;;441;-0.388433367;-0.515800834;-0.257413566;0.603722453;-0.137082681;0.713502765;0.125493035;-0.065456867;0.411195248;-0.373638779;-0.973910272;1.208958507;1.14418292;0.559278965;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;current_bimonth;True;S1_2020-03-06_0_prepost_indices_normalizado.tif;6/03/2020;0
2287;5.47432;-73.55273;300.71;0.38;0.36;1/03/2020;623;N20;VIIRS;n;2;279.72;0.98;N;2;3/01/2020;2020;1;3;539;Samacá;Boyacá;SAMACA;BOYACA;1;3/01/2020;SAMACA;6/01/2020;-3;3;ventana_5dias;3/01/2020;<NA>;<NA>;<NA>;<NA>;77;30/01/2020 0:00;8;7;77;1/12/2019 0:00;81;7;27;-33;1;;442;-1.041720748;-0.908332765;-0.531301558;0.302645952;-0.81621027;0.29100737;0.516083717;1.438006043;1.638963819;-0.383578002;0.413355201;0.517934144;1.323094487;1.480896473;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;current_bimonth;True;S1_2020-03-06_0_prepost_indices_normalizado.tif;6/03/2020;0
2288;5.4749;-73.53498;299.65;0.38;0.36;1/03/2020;623;N20;VIIRS;n;2;282.25;1.01;N;0;3/01/2020;2020;1;3;539;Samacá;Boyacá;SAMACA;BOYACA;1;3/01/2020;SAMACA;6/01/2020;-3;3;ventana_5dias;3/01/2020;<NA>;<NA>;<NA>;<NA>;77;30/01/2020 0:00;8;7;77;1/12/2019 0:00;81;7;27;-33;1;;443;-0.534512997;-0.039865404;0.610378921;-0.95034951;-0.747414231;-0.222120747;1.967025518;0.910818756;0.694240689;-0.325407267;1.248422146;-0.477246791;2.395410776;3.713778257;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;current_bimonth;True;S1_2020-03-06_0_prepost_indices_normalizado.tif;6/03/2020;0
2289;5.4771;-73.52757;298.43;0.38;0.36;1/03/2020;623;N20;VIIRS;n;2;282.86;0.92;N;2;3/01/2020;2020;1;3;539;Samacá;Boyacá;SAMACA;BOYACA;1;3/01/2020;SAMACA;6/01/2020;-3;3;ventana_5dias;3/01/2020;<NA>;<NA>;<NA>;<NA>;77;30/01/2020 0:00;8;7;77;1/12/2019 0:00;81;7;27;-33;1;;444;-0.859686792;-0.381590068;0.036243837;-0.308404356;-0.803636074;-0.381286055;0.955346346;-0.483961612;-0.015469756;-0.297593087;-1.141871929;1.827407598;1.578335166;0.395078272;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;current_bimonth;True;S1_2020-03-06_0_prepost_indices_normalizado.tif;6/03/2020;0
2290;5.47822;-73.51329;307.08;0.38;0.36;1/03/2020;623;N20;VIIRS;n;2;282.88;1.02;N;0;3/01/2020;2020;1;3;539;Samacá;Boyacá;SAMACA;BOYACA;1;3/01/2020;SAMACA;6/01/2020;-3;3;ventana_5dias;3/01/2020;<NA>;<NA>;<NA>;<NA>;77;30/01/2020 0:00;8;7;77;1/12/2019 0:00;81;7;27;-33;1;;445;-1.097122431;-0.972913086;-0.470346034;-0.647305846;-1.018959045;0.24941358;2.30104661;1.147666931;1.387619734;-0.245659932;0.182066306;1.504426837;1.86685288;1.05360949;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;current_bimonth;True;S1_2020-03-06_0_prepost_indices_normalizado.tif;6/03/2020;0
2291;5.47984;-73.52361;299.02;0.38;0.36;1/03/2020;623;N20;VIIRS;n;2;283.2;0.73;N;2;3/01/2020;2020;1;3;539;Samacá;Boyacá;SAMACA;BOYACA;1;3/01/2020;SAMACA;6/01/2020;-3;3;ventana_5dias;3/01/2020;<NA>;<NA>;<NA>;<NA>;77;30/01/2020 0:00;8;7;77;1/12/2019 0:00;81;7;27;-33;1;;446;-0.83164674;-0.999847114;-0.69439882;0.977976382;-0.468459964;1.051969409;-0.516374111;0.530729234;0.566762805;-0.281799644;0.427621573;1.609889627;1.651011229;0.703367054;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;current_bimonth;True;S1_2020-03-06_0_prepost_indices_normalizado.tif;6/03/2020;0
2292;5.48039;-73.52705;301.39;0.38;0.36;1/03/2020;623;N20;VIIRS;n;2;281.98;0.73;N;2;3/01/2020;2020;1;3;539;Samacá;Boyacá;SAMACA;BOYACA;1;3/01/2020;SAMACA;6/01/2020;-3;3;ventana_5dias;3/01/2020;<NA>;<NA>;<NA>;<NA>;77;30/01/2020 0:00;8;7;77;1/12/2019 0:00;81;7;27;-33;1;;447;-0.814460933;-0.991583228;-0.708813965;1.106405139;-0.420989364;1.062708259;-0.563995063;-0.095863864;0.505683184;-0.294156939;-1.308616281;1.492347479;1.876995087;1.077516913;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;current_bimonth;True;S1_2020-03-06_0_prepost_indices_normalizado.tif;6/03/2020;0
2293;5.47049;-73.54982;318.16;0.38;0.36;1/03/2020;623;N20;VIIRS;n;2;280.36;1.12;N;2;3/01/2020;2020;1;3;539;Samacá;Boyacá;SAMACA;BOYACA;1;3/01/2020;SAMACA;6/01/2020;-3;3;ventana_5dias;3/01/2020;<NA>;<NA>;<NA>;<NA>;77;30/01/2020 0:00;8;7;77;1/12/2019 0:00;81;7;27;-33;1;;448;-0.744247913;-0.349299937;0.148064151;-0.517225444;-0.728762031;-0.267761976;1.657535791;-0.320094526;-0.662467122;-0.376684427;1.016021252;2.264154673;1.862147331;0.253791869;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;current_bimonth;True;S1_2020-03-06_0_prepost_indices_normalizado.tif;6/03/2020;0
2407;5.47711;-73.52716;303.53;0.4;0.37;1/02/2020;616;N;VIIRS;n;2;283.12;1.29;N;2;2/01/2020;2020;1;2;539;Samacá;Boyacá;SAMACA;BOYACA;1;2/01/2020;SAMACA;6/01/2020;-4;4;ventana_5dias;2/01/2020;<NA>;<NA>;<NA>;<NA>;77;30/01/2020 0:00;8;7;77;1/12/2019 0:00;81;7;28;-32;1;;464;-0.696421444;-0.135817617;0.261532128;-0.689509034;-0.797659874;-0.415030688;1.388147354;-0.401890486;-0.174070537;-0.293705434;-0.486295044;0.871025443;0.309883833;-0.014730614;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;next_bimonth;True;S1_2020-02-11_0_prepost_indices_normalizado.tif;11/02/2020;0
2408;5.47076;-73.5531;302.05;0.4;0.37;1/02/2020;616;N;VIIRS;n;2;279.82;0.69;N;2;2/01/2020;2020;1;2;539;Samacá;Boyacá;SAMACA;BOYACA;1;2/01/2020;SAMACA;6/01/2020;-4;4;ventana_5dias;2/01/2020;<NA>;<NA>;<NA>;<NA>;77;30/01/2020 0:00;8;7;77;1/12/2019 0:00;81;7;28;-32;1;;465;-0.68816781;-0.285025656;0.249382228;-0.298493445;-0.623213291;-0.212439835;1.227061749;1.504616737;1.574314117;-0.384339064;0.780764103;0.739997506;0.949333906;0.833153307;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;next_bimonth;True;S1_2020-02-11_0_prepost_indices_normalizado.tif;11/02/2020;0
2409;5.4702;-73.54951;313.8;0.4;0.37;1/02/2020;616;N;VIIRS;n;2;280.23;1.53;N;2;2/01/2020;2020;1;2;539;Samacá;Boyacá;SAMACA;BOYACA;1;2/01/2020;SAMACA;6/01/2020;-4;4;ventana_5dias;2/01/2020;<NA>;<NA>;<NA>;<NA>;77;30/01/2020 0:00;8;7;77;1/12/2019 0:00;81;7;28;-32;1;;466;-0.531799436;0.583747864;2.889415503;-1.550808191;-0.983800352;-1.019285679;2.778627157;-0.298987448;-0.535261154;-0.373520911;0.752877176;1.854077578;1.685773134;0.486617893;True;L8_2020_mar_abr_normalizado.tif;2020;3;mar_abr;next_bimonth;True;S1_2020-02-11_0_prepost_indices_normalizado.tif;11/02/2020;0
