label,SR_B5,SR_B6,SR_B7,NDVI,EVI,NBR,NDWI
0,0.2193475067615509,0.21135875582695,0.1451662480831146,0.4671304523944855,0.2336181104183197,-0.020193874835968,-0.505524754524231
0,0.1913249939680099,0.2423650026321411,0.1776849925518036,0.407707154750824,0.2086029201745987,-0.0898308306932449,-0.4377226829528808
0,0.2602950036525726,0.1959175020456314,0.1164975017309188,0.6741657853126526,0.3719909191131592,0.1411129683256149,-0.6590394973754883
0,0.1913249939680099,0.2423650026321411,0.1776849925518036,0.407707154750824,0.2086029201745987,-0.0898308306932449,-0.4377226829528808
0,0.1913249939680099,0.2423650026321411,0.1776849925518036,0.407707154750824,0.2086029201745987,-0.0898308306932449,-0.4377226829528808
0,0.1913249939680099,0.2423650026321411,0.1776849925518036,0.407707154750824,0.2086029201745987,-0.0898308306932449,-0.4377226829528808
0,0.2602950036525726,0.1959175020456314,0.1164975017309188,0.6741657853126526,0.3719909191131592,0.1411129683256149,-0.6590394973754883
0,0.2877950072288513,0.1657087504863739,0.0807199999690055,0.7231889367103577,0.4409881234169006,0.2683915197849273,-0.6763543486595154
0,0.1479162573814392,0.212871253490448,0.143942505121231,0.4359628558158874,0.1818418949842453,-0.1800208091735839,-0.4827741384506225
0,0.0797299966216087,0.0636150017380714,0.0461249984800815,0.5627204775810242,0.1297103762626648,0.1124210506677627,-0.6127025485038757
0,0.1677849888801574,0.1439974904060363,0.0838962495326995,0.5264232754707336,0.2150294631719589,0.0947589576244354,-0.5717233419418335
0,0.1717724949121475,0.097082495689392,0.0585962533950805,0.6692931652069092,0.2704861760139465,0.2621378600597381,-0.6390263438224792
0,0.2171474993228912,0.3150475025177002,0.2156350016593933,0.3606060743331909,0.2170186191797256,-0.238077163696289,-0.42757448554039
