idx_firms,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,acq_date_n,anio,mes,dia,index_righ,MpNombre,Depto,mpnombre_s,depto_std,join_ok,fecha_FIRM,mpnombre_1,fecha_UNGR,dif_dias_m,dif_dias_a,tipo_coinc,fire_date,orb_same,img_same,idx_same,slice_same,orb_post30,img_post30,idx_post30,slice_post,orb_pre30,img_pre30,idx_pre30,slice_pre3,dt_post_da,dt_pre_day,label,id,point_id,SR_B5,SR_B6,SR_B7,NDVI,EVI,NBR,NDWI,VV,VH,angle,VVVH_ratio,VV_Difference,VH_Difference,VHVV_Difference,l8_found,l8_file,l8_year,l8_bimonth_start_month,l8_bimonth_label,l8_selection_rule,s1_found,s1_file,s1_date,s1_scene_index,SR_B5_norm,SR_B6_norm,SR_B7_norm,NDVI_norm,EVI_norm,NBR_norm,NDWI_norm,VV_norm,VH_norm,angle_norm,VVVH_ratio_norm,VV_Difference_norm,VH_Difference_norm,VHVV_Difference_norm
2481.0,5.47001,-73.55001,334.24,0.38,0.36,2020-03-01,1816,N,VIIRS,n,2,302.98,4.16,D,2.0,2020-01-03,2020.0,1.0,3.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-01-03,SAMACA,2020-01-06,-3.0,3.0,ventana_5dias,2020-01-03,<NA>,<NA>,<NA>,<NA>,77,2020-01-30 00:00:00,8,7,77,2019-12-01 00:00:00,81,7,27,-33,1,,468,0.1636050045490265,0.16980624198913574,0.13639375567436218,0.356987863779068,0.16194747388362885,-0.030789049342274666,-0.4089837670326233,-11.343483924865723,-18.067703247070312,31.53586769104004,6.724219799041748,2.017648220062256,1.3010845184326172,-0.7165635228157043,True,L8_2020_mar_abr.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices.tif,2020-03-06,0,0.220127490863387,0.2986742123461554,0.1636909421156424,0.2869027748946097,0.15489158899932928,0.41799080727438775,0.679862914193496,0.16910764334684739,0.1348199182581643,0.02979529218467549,0.3916777464684788,0.7008547968675497,0.597971424347704,0.41490641156377656
2496.0,5.46709,-73.55558,296.59,0.41,0.37,2020-02-03,0629,N20,VIIRS,n,2,277.85,0.59,N,2.0,2020-03-02,2020.0,3.0,2.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-03-02,SAMACA,2020-03-05,-3.0,3.0,ventana_5dias,2020-03-02,<NA>,<NA>,<NA>,<NA>,77,2020-03-30 00:00:00,25,7,77,2020-01-30 00:00:00,8,7,28,-32,1,,469,0.09306749701499939,0.10067124664783478,0.0742575004696846,0.4487955868244171,0.1205541342496872,-0.04451505094766617,-0.5205101370811462,-4.297903537750244,-11.688793182373047,31.492021560668945,7.390889644622803,-1.3491408824920654,-0.4433882534503937,0.905752420425415,True,L8_2020_mar_abr.tif,2020,3,mar_abr,next_bimonth,True,S1_2020-02-11_0_prepost_indices.tif,2020-02-11,0,0.08156870749217267,0.13996210911285842,0.07618125396076053,0.4056450974256203,0.10659019589447244,0.4041874698817857,0.4999628393433765,0.6082944180393725,0.5037636689383396,0.026854171030007805,0.48792851777482926,0.41554528960618087,0.4834381295978232,0.5779585254202702
2503.0,5.46829,-73.5572,309.47,0.38,0.36,2020-03-01,0623,N20,VIIRS,n,2,281.25,0.8,N,2.0,2020-01-03,2020.0,1.0,3.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-01-03,SAMACA,2020-01-06,-3.0,3.0,ventana_5dias,2020-01-03,<NA>,<NA>,<NA>,<NA>,77,2020-01-30 00:00:00,8,7,77,2019-12-01 00:00:00,81,7,27,-33,1,,470,0.12465125322341919,0.08314000070095062,0.04934249818325043,0.6213864684104919,0.20095659792423248,0.1891135573387146,-0.605445146560669,-6.021396636962891,-12.308436393737793,31.474382400512695,6.2870402336120605,0.2248111218214035,0.7716737985610962,0.5468625426292419,True,L8_2020_mar_abr.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices.tif,2020-03-06,0,0.1436095562196474,0.09971590814337646,0.04109217314502621,0.6288707852806833,0.20041086943487837,0.6391324012210234,0.3629565460683977,0.500860348188681,0.4679247108458543,0.025670967252455743,0.32855974188060444,0.5489256282983263,0.5632129832874053,0.5418880217306768
2513.0,5.46446,-73.55431,296.42,0.38,0.36,2020-03-01,0623,N20,VIIRS,n,2,279.8,0.8,N,2.0,2020-01-03,2020.0,1.0,3.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-01-03,SAMACA,2020-01-06,-3.0,3.0,ventana_5dias,2020-01-03,<NA>,<NA>,<NA>,<NA>,77,2020-01-30 00:00:00,8,7,77,2019-12-01 00:00:00,81,7,27,-33,1,,471,0.14806750416755676,0.09996999800205231,0.060122501105070114,0.640160083770752,0.227393239736557,0.19391223788261414,-0.6869223713874817,-3.3829097747802734,-9.89865493774414,31.49425506591797,6.515745162963867,2.3212156295776367,1.3291274309158325,-0.9920880198478699,True,L8_2020_mar_abr.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices.tif,2020-03-06,0,0.18960674771907202,0.13835226381074772,0.05627420641835004,0.6531522140781275,0.23125947067946917,0.6439581187526855,0.23152790871073672,0.665330621949194,0.6073017830535695,0.027003990625975954,0.3615791232094385,0.7265798023226683,0.5998125807204792,0.38721460970020777
2518.0,5.465,-73.55772,297.82,0.38,0.36,2020-03-01,0623,N20,VIIRS,n,2,280.37,0.8,N,2.0,2020-01-03,2020.0,1.0,3.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-01-03,SAMACA,2020-01-06,-3.0,3.0,ventana_5dias,2020-01-03,<NA>,<NA>,<NA>,<NA>,77,2020-01-30 00:00:00,8,7,77,2019-12-01 00:00:00,81,7,27,-33,1,,472,0.10706499963998795,0.12510499358177185,0.10582750290632248,0.2818317711353302,0.09486866742372513,-0.07770165801048279,-0.35949084162712097,-4.802267074584961,-10.126949310302734,31.46681022644043,5.324681758880615,1.431420922279358,0.16822549700737,-1.2631953954696655,True,L8_2020_mar_abr.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices.tif,2020-03-06,0,0.10906439031053983,0.19605427121702818,0.1206429142133576,0.18969734710652422,0.07661813176014363,0.37081388102661367,0.7596985708290288,0.5768548796558438,0.5940976805945796,0.025163039160232378,0.1896187862035522,0.6511765377372977,0.5235936075641808,0.35996675402734385
2558.0,5.44633,-73.58875,300.3,0.38,0.36,2020-03-01,0623,N20,VIIRS,n,2,280.0,0.64,N,0.0,2020-01-03,2020.0,1.0,3.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-01-03,SAMACA,2020-01-06,-3.0,3.0,ventana_5dias,2020-01-03,<NA>,<NA>,<NA>,<NA>,77,2020-01-30 00:00:00,8,7,77,2019-12-01 00:00:00,81,7,27,-33,1,,475,0.11641500145196915,0.10593750327825546,0.08289249986410141,0.21626867353916168,0.09328635782003403,-0.03218129277229309,-0.23770064115524292,-4.133787631988525,-10.677249908447266,31.25058364868164,6.54346227645874,1.9445831775665283,3.2862889766693115,1.341705560684204,True,L8_2020_mar_abr.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices.tif,2020-03-06,0,0.1274308583199433,0.1520517702440142,0.08834236830107442,0.10489931244607571,0.07477175360227195,0.4165907195904675,0.9561549440739329,0.6185245951670144,0.5622693643741309,0.010658941383179034,0.36558079445638386,0.6946630959211877,0.7283099489831857,0.6217743316802762
2582.0,5.45074,-73.57401,302.35,0.38,0.36,2020-03-01,0623,N20,VIIRS,n,2,280.1,0.93,N,2.0,2020-01-03,2020.0,1.0,3.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-01-03,SAMACA,2020-01-06,-3.0,3.0,ventana_5dias,2020-01-03,<NA>,<NA>,<NA>,<NA>,77,2020-01-30 00:00:00,8,7,77,2019-12-01 00:00:00,81,7,27,-33,1,,477,0.11564499884843826,0.09325999766588211,0.05907750129699707,0.558785080909729,0.1674741804599762,0.14111877977848053,-0.5627290606498718,-9.812097549438477,-15.451091766357422,31.338308334350586,5.6389946937561035,2.1978611946105957,0.7390986680984497,-1.4587619304656982,True,L8_2020_mar_abr.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices.tif,2020-03-06,0,0.12591832083927829,0.12294822334191878,0.054802479372277606,0.547903368826704,0.16134063682393293,0.5908672088662029,0.43186067205504197,0.2645667263575122,0.286159636795619,0.016543358699458437,0.23499786343924253,0.7161264617697213,0.5610742643122923,0.3403111887451664
2585.0,5.45676,-73.56954,303.09,0.38,0.36,2020-03-01,0623,N20,VIIRS,n,2,280.94,1.49,N,0.0,2020-01-03,2020.0,1.0,3.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-01-03,SAMACA,2020-01-06,-3.0,3.0,ventana_5dias,2020-01-03,<NA>,<NA>,<NA>,<NA>,77,2020-01-30 00:00:00,8,7,77,2019-12-01 00:00:00,81,7,27,-33,1,,478,0.1525225043296814,0.14861750602722168,0.13206249475479126,0.36159735918045044,0.15862588584423065,0.012967384420335293,-0.38444051146507263,-7.383506774902344,-15.310373306274414,31.371753692626953,7.926866054534912,2.104435920715332,2.19688081741333,0.0924450010061264,True,L8_2020_mar_abr.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices.tif,2020-03-06,0,0.19835782815786948,0.2500315700378917,0.1575910043073442,0.29286460655212504,0.15101566763028354,0.4619937759236924,0.7194529547529345,0.415953111965586,0.29429851881878594,0.018786814391432417,0.565310363073511,0.7082093876528444,0.6567848969341887,0.4962164365848803
2594.0,5.45866,-73.56791,295.11,0.41,0.37,2020-02-03,0629,N20,VIIRS,n,2,277.51,0.83,N,0.0,2020-03-02,2020.0,3.0,2.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-03-02,SAMACA,2020-03-05,-3.0,3.0,ventana_5dias,2020-03-02,<NA>,<NA>,<NA>,<NA>,77,2020-03-30 00:00:00,25,7,77,2020-01-30 00:00:00,8,7,28,-32,1,,479,0.21362750232219696,0.13423499464988708,0.07865750044584274,0.658844530582428,0.3172764182090759,0.23369112610816956,-0.6464308500289917,-8.514643669128418,-14.992721557617188,31.389802932739258,6.478077411651611,-0.7984617352485657,-0.04545439034700394,0.753007173538208,True,L8_2020_mar_abr.tif,2020,3,mar_abr,next_bimonth,True,S1_2020-02-11_0_prepost_indices.tif,2020-02-11,0,0.318388071297084,0.21701386866676092,0.08237800052243778,0.6773183140099344,0.33614307696271817,0.6839611313608343,0.2968436517051357,0.3454436099777369,0.3126708781044746,0.019997525609747203,0.35614082396549945,0.4622111161172487,0.5095644625325488,0.5626067466929193
2598.0,5.45951,-73.5656,304.28,0.38,0.36,2020-03-01,0623,N20,VIIRS,n,2,280.91,1.12,N,0.0,2020-01-03,2020.0,1.0,3.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-01-03,SAMACA,2020-01-06,-3.0,3.0,ventana_5dias,2020-01-03,<NA>,<NA>,<NA>,<NA>,77,2020-01-30 00:00:00,8,7,77,2019-12-01 00:00:00,81,7,27,-33,1,,480,0.16338500380516052,0.12033375352621078,0.0756324976682663,0.5828363299369812,0.2345101684331894,0.14839187264442444,-0.584540843963623,-4.7457709312438965,-12.744937896728516,31.402477264404297,7.999167442321777,2.5214810371398926,0.45950186252593994,-2.061978816986084,True,L8_2020_mar_abr.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices.tif,2020-03-06,0,0.21969533729748272,0.185101011720724,0.07811773332639604,0.5790107863133237,0.239564129682953,0.5981812801888317,0.3966766931534495,0.5803765709308314,0.4426783129412659,0.02084769744169286,0.5757489098101494,0.743550756847184,0.5427173464744776,0.2796844107918025
2605.0,5.45456,-73.5769,295.21,0.38,0.36,2020-03-01,0623,N20,VIIRS,n,2,279.79,0.51,N,0.0,2020-01-03,2020.0,1.0,3.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-01-03,SAMACA,2020-01-06,-3.0,3.0,ventana_5dias,2020-01-03,<NA>,<NA>,<NA>,<NA>,77,2020-01-30 00:00:00,8,7,77,2019-12-01 00:00:00,81,7,27,-33,1,,482,0.16466376185417175,0.10478250682353973,0.05826624855399132,0.6916288137435913,0.26867979764938354,0.2174486517906189,-0.6681002378463745,-8.894719123840332,-15.598085403442383,31.32269287109375,6.703366756439209,1.1205973625183105,1.7936241626739502,0.6730265617370605,True,L8_2020_mar_abr.tif,2020,3,mar_abr,current_bimonth,True,S1_2020-03-06_0_prepost_indices.tif,2020-03-06,0,0.2222072372169925,0.1494002633530399,0.05365995035566121,0.7197208679121581,0.2794362614706783,0.6676271428082058,0.26188936700450977,0.3217515783886884,0.27765781074035234,0.015495900943530807,0.38866707867259376,0.6248366293024722,0.630309096313201,0.5545682336794436
2618.0,5.45249,-73.57267,302.9,0.41,0.37,2020-02-03,0629,N20,VIIRS,n,2,277.97,0.73,N,2.0,2020-03-02,2020.0,3.0,2.0,539.0,Samacá,Boyacá,SAMACA,BOYACA,1.0,2020-03-02,SAMACA,2020-03-05,-3.0,3.0,ventana_5dias,2020-03-02,<NA>,<NA>,<NA>,<NA>,77,2020-03-30 00:00:00,25,7,77,2020-01-30 00:00:00,8,7,28,-32,1,,483,0.10260999947786331,0.11886250227689743,0.11223500221967697,0.29097598791122437,0.09457726776599884,-0.07338383793830872,-0.3828375041484833,-6.5305399894714355,-12.48056697845459,31.35322380065918,5.950026512145996,1.2532989978790283,1.5689550638198853,0.31565600633621216,True,L8_2020_mar_abr.tif,2020,3,mar_abr,next_bimonth,True,S1_2020-02-11_0_prepost_indices.tif,2020-02-11,0,0.10031330987174239,0.18172348375517797,0.12966692547565944,0.20152429915020317,0.07627810098362428,0.37515602879624216,0.722038721115762,0.46912285964149336,0.45796901263282414,0.017543861893712015,0.27990322794504435,0.6360820732683029,0.6155584550105757,0.5186504306578179
2631.0,5.65739,-73.67229,344.61,0.6,0.53,2020-02-13,1745,N20,VIIRS,n,2,295.99,7.81,D,0.0,2020-02-13,2020.0,2.0,13.0,573.0,Sutamarchán,Boyacá,SUTAMARCHAN,BOYACA,1.0,2020-02-13,SUTAMARCHAN,2020-02-12,1.0,1.0,ventana_5dias,2020-02-13,<NA>,<NA>,<NA>,<NA>,150,2020-03-11 00:00:00,20,25,150,2020-01-11 00:00:00,2,25,27,-33,1,,484,0.2782937288284302,0.12740124762058258,0.05931124836206436,0.8255012035369873,0.45549243688583374,0.3727656900882721,-0.7964476346969604,-12.097851753234863,-17.86876678466797,31.113691329956055,5.7709150314331055,-0.11557237058877945,-0.4522446095943451,-0.33667251467704773,True,L8_2020_mar_abr.tif,2020,3,mar_abr,next_bimonth,True,S1_2020-02-23_2_prepost_indices.tif,2020-02-23,2,0.4454137344251543,0.20132574489339777,0.05513167740173364,0.8928688118927804,0.49742569659508334,0.8238192768379794,0.0548557632909439,0.12208406895415101,0.14632601629706957,0.0014764458902412172,0.2540439239991571,0.5200807426992331,0.4828566658656319,0.4530876500396387
